run_id,pair_id,cost,objective,feasible,objective_value,mapped_vertices,materialized_witnesses,local_cost_minimum,local_cost_q25,local_cost_median,local_cost_positive_median,local_cost_mean,local_cost_q75,local_cost_maximum,local_cost_standard_deviation,zero_cost_edges,zero_cost_fraction,positive_cost_edges,figures,report,suite_name,summary_path,report_path,mapping_hash,local_cost_sum
2014e5_to_1955e5__hausdorff_distance__rho_12_5,2014e5_to_1955e5,hausdorff_distance,additive,True,2075.543485851443,51,74,5.385164807134504,13.009601202601324,19.83247228513209,19.83247228513209,28.047884943938428,34.59246637223661,84.92938243034621,20.445839830826426,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\hausdorff_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\hausdorff_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\hausdorff_distance\\additive_overview.png""}",2014e5_to_1955e5\hausdorff_distance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\hausdorff_distance\report.json,f86b99a416969a5e243c897ccffee181a6c1f22cc6f87f744741eceb22f9c7bb,2075.5434858514436
2014e5_to_1955e5__hausdorff_distance__rho_12_5,2014e5_to_1955e5,hausdorff_distance,bottleneck,True,84.92938243034621,51,74,9.055385138137417,20.406495802942715,36.242050830886285,36.242050830886285,40.20997446782387,55.66987252431068,84.92938243034621,21.10421007824464,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\hausdorff_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\hausdorff_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\hausdorff_distance\\bottleneck_overview.png""}",2014e5_to_1955e5\hausdorff_distance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\hausdorff_distance\report.json,191963a553ffe90d18b8f19998f5cdd555c91c3e4ec4f0709275a48a45c153cb,2975.5381106189657
2014e5_to_1955e5__log_length_distortion__rho_12_5,2014e5_to_1955e5,log_length_distortion,additive,True,37.560163377723114,51,74,0.0,0.10538539368575622,0.3202280323752452,0.32742240110129506,0.5075697753746368,0.68802754772406,3.7316994512968646,0.6013448184811727,1,0.013513513513513514,73,"{""cost_distribution"":""2014e5_to_1955e5\\log_length_distortion\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\log_length_distortion\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\log_length_distortion\\additive_overview.png""}",2014e5_to_1955e5\log_length_distortion\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\log_length_distortion\report.json,45cf45f8489c89fecd53b0d8e250a5ebd9682dd0208fe3df1e0435b5544806ed,37.560163377723114
2014e5_to_1955e5__log_length_distortion__rho_12_5,2014e5_to_1955e5,log_length_distortion,bottleneck,True,3.7316994512968646,51,74,0.01785761740000647,0.30922026995270574,0.7164071883773917,0.7164071883773917,0.866469391702723,1.1857925404406469,3.7316994512968646,0.7298436948221715,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\log_length_distortion\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\log_length_distortion\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\log_length_distortion\\bottleneck_overview.png""}",2014e5_to_1955e5\log_length_distortion\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\log_length_distortion\report.json,9a69c6ccc40c4455898f0097ac5033c5e75aa8b2930d0dfa0e5a66f38989d1fd,64.1187349860015
2014e5_to_1955e5__mean_distance_tangent__rho_12_5,2014e5_to_1955e5,mean_distance_tangent,additive,True,678.448334975591,51,74,1.8144664233971697,4.995663803796434,6.798633632925676,6.798633632925676,9.168220742913391,12.08938194803645,38.53293884596617,6.511284366091878,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\mean_distance_tangent\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\mean_distance_tangent\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\mean_distance_tangent\\additive_overview.png""}",2014e5_to_1955e5\mean_distance_tangent\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\mean_distance_tangent\report.json,da329325e8c46e882977ca9f84cbcfbfc572e1eb2c9e273c405e61ac325fa6cc,678.4483349755909
2014e5_to_1955e5__mean_distance_tangent__rho_12_5,2014e5_to_1955e5,mean_distance_tangent,bottleneck,True,24.206262949259425,51,74,3.01145696853959,6.766015210457692,11.563959994106614,11.563959994106614,11.7129728078986,15.460380084056302,24.206262949259425,5.765249989262362,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\mean_distance_tangent\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\mean_distance_tangent\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\mean_distance_tangent\\bottleneck_overview.png""}",2014e5_to_1955e5\mean_distance_tangent\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\mean_distance_tangent\report.json,04ecf60801076354e21e0efe3787edd93f4e744a85681397eb7233672cbb9f5b,866.7599877844964
2014e5_to_1955e5__relative_length_error__rho_12_5,2014e5_to_1955e5,relative_length_error,additive,True,93.34791008155504,51,74,0.014388489208633115,0.10522477693891552,0.3692676547515257,0.3692676547515257,1.2614582443453384,0.7971324122869488,40.75,4.788431077352259,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\relative_length_error\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\relative_length_error\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\relative_length_error\\additive_overview.png""}",2014e5_to_1955e5\relative_length_error\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\relative_length_error\report.json,d365e6a0220755d7c2a469de56985425f0bee2a122057381475f0c7b119b2fa4,93.34791008155504
2014e5_to_1955e5__relative_length_error__rho_12_5,2014e5_to_1955e5,relative_length_error,bottleneck,True,40.75,51,74,0.04347826086956519,0.3618080446037435,0.6313686313686314,0.6313686313686314,2.426740553390427,1.9545454545454546,40.75,6.44842828687512,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\relative_length_error\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\relative_length_error\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\relative_length_error\\bottleneck_overview.png""}",2014e5_to_1955e5\relative_length_error\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\relative_length_error\report.json,9fed709f8c7a06be267fd3c1567225e0d514ca6e1169ec42b4939e0f9920713f,179.5788009508916
2014e5_to_1955e5__symmetric_corridor_exceedance__rho_12_5,2014e5_to_1955e5,symmetric_corridor_exceedance,additive,True,23.91889014722137,51,74,0.0,0.03709182308338811,0.09698235166415789,0.14272136334911265,0.32322824523272126,0.42523908026444085,2.915088006662291,0.4844777439613188,5,0.06756756756756757,69,"{""cost_distribution"":""2014e5_to_1955e5\\symmetric_corridor_exceedance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\symmetric_corridor_exceedance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\symmetric_corridor_exceedance\\additive_overview.png""}",2014e5_to_1955e5\symmetric_corridor_exceedance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\symmetric_corridor_exceedance\report.json,c7bd58dbcec5ce95d96997becba26e52c1418b262a4eef8d3d4988fa5ddc7326,23.918890147221372
2014e5_to_1955e5__symmetric_corridor_exceedance__rho_12_5,2014e5_to_1955e5,symmetric_corridor_exceedance,bottleneck,True,1.609341791640779,51,74,0.0,0.11766153465406799,0.4087984307649057,0.4238184836363825,0.5159071058387897,0.7596780164934054,1.609341791640779,0.4610044757360029,1,0.013513513513513514,73,"{""cost_distribution"":""2014e5_to_1955e5\\symmetric_corridor_exceedance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\symmetric_corridor_exceedance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\symmetric_corridor_exceedance\\bottleneck_overview.png""}",2014e5_to_1955e5\symmetric_corridor_exceedance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\symmetric_corridor_exceedance\report.json,60e9d6cbef9c24e893e316ae9ada90cb145179f43a576f5cab18891548ddd652,38.17712583207044
2014e5_to_2014e3__discrete_frechet_distance__rho_10_0,2014e5_to_2014e3,discrete_frechet_distance,additive,True,60.384071246302604,51,74,0.0,0.0,0.0,7.87749464576553,0.8160009627878729,0.0,10.474566973769459,2.4657795171175407,66,0.8918918918918919,8,"{""cost_distribution"":""2014e5_to_2014e3\\discrete_frechet_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\discrete_frechet_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\discrete_frechet_distance\\additive_overview.png""}",2014e5_to_2014e3\discrete_frechet_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\discrete_frechet_distance\report.json,3e8896a657d51e85f03eb1d0ea5f03fba1247f71768a8681fbb17fc9f7b3c34e,60.384071246302604
2014e5_to_2014e3__discrete_frechet_distance__rho_10_0,2014e5_to_2014e3,discrete_frechet_distance,bottleneck,True,10.413666234542209,51,74,0.0,2.8284271247461903,6.324555320336759,7.211102550927978,5.210041428013019,8.06225774829855,10.413666234542209,3.3983812585673197,17,0.22972972972972974,57,"{""cost_distribution"":""2014e5_to_2014e3\\discrete_frechet_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\discrete_frechet_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\discrete_frechet_distance\\bottleneck_overview.png""}",2014e5_to_2014e3\discrete_frechet_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\discrete_frechet_distance\report.json,7fcc104a02cc377bae3a12a81d081db184922910164ae1e6e727a08ea407f44f,385.54306567296345
2014e5_to_2014e3__dynamic_time_warping_distance__rho_10_0,2014e5_to_2014e3,dynamic_time_warping_distance,additive,True,22.50345302695367,51,74,0.0,0.0,0.0,3.160946752901653,0.304100716580455,0.0,3.9595497685332948,0.9455652020131604,66,0.8918918918918919,8,"{""cost_distribution"":""2014e5_to_2014e3\\dynamic_time_warping_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\dynamic_time_warping_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\dynamic_time_warping_distance\\additive_overview.png""}",2014e5_to_2014e3\dynamic_time_warping_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\dynamic_time_warping_distance\report.json,3e8896a657d51e85f03eb1d0ea5f03fba1247f71768a8681fbb17fc9f7b3c34e,22.503453026953668
2014e5_to_2014e3__dynamic_time_warping_distance__rho_10_0,2014e5_to_2014e3,dynamic_time_warping_distance,bottleneck,True,3.9595497685332948,51,74,0.0,0.0,0.0,1.895321828228364,0.7792887534519568,1.088714166247734,3.9595497685332948,1.1814100757020491,45,0.6081081081081081,29,"{""cost_distribution"":""2014e5_to_2014e3\\dynamic_time_warping_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\dynamic_time_warping_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\dynamic_time_warping_distance\\bottleneck_overview.png""}",2014e5_to_2014e3\dynamic_time_warping_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\dynamic_time_warping_distance\report.json,b9a31f27a7cdf8c8bcee19b66a7c482c85cfe449899c63c69ff18e50329d3873,57.66736775544479
2014e5_to_2014e3__hausdorff_distance__rho_10_0,2014e5_to_2014e3,hausdorff_distance,additive,True,59.37520694654951,51,74,0.0,0.0,0.0,7.615773105863909,0.8023676614398582,0.0,10.63014581273465,2.411569114774651,66,0.8918918918918919,8,"{""cost_distribution"":""2014e5_to_2014e3\\hausdorff_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\hausdorff_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\hausdorff_distance\\additive_overview.png""}",2014e5_to_2014e3\hausdorff_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\hausdorff_distance\report.json,3e8896a657d51e85f03eb1d0ea5f03fba1247f71768a8681fbb17fc9f7b3c34e,59.375206946549504
2014e5_to_2014e3__hausdorff_distance__rho_10_0,2014e5_to_2014e3,hausdorff_distance,bottleneck,True,10.63014581273465,51,74,0.0,0.0,6.0,7.035533905932738,4.613561847967644,7.810249675906654,10.63014581273465,3.5181258131481785,22,0.2972972972972973,52,"{""cost_distribution"":""2014e5_to_2014e3\\hausdorff_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\hausdorff_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\hausdorff_distance\\bottleneck_overview.png""}",2014e5_to_2014e3\hausdorff_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\hausdorff_distance\report.json,5a52a02aebdedc9244c89502d589139fa741d2f15468be6af446958a3ba72485,341.4035767496057
2014e5_to_2014e3__log_length_distortion__rho_10_0,2014e5_to_2014e3,log_length_distortion,additive,True,2.070730693045043,51,74,0.0,0.0,0.0,0.06957445475123045,0.02798284720331139,0.0,0.3718741636721289,0.0722330048146138,56,0.7567567567567568,18,"{""cost_distribution"":""2014e5_to_2014e3\\log_length_distortion\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\log_length_distortion\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\log_length_distortion\\additive_overview.png""}",2014e5_to_2014e3\log_length_distortion\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\log_length_distortion\report.json,2fc548fbe1c51a5d8fa7025800b97ee8d1ddd1a48bbcc0ab5f26a25d3eb2479d,2.070730693045043
2014e5_to_2014e3__log_length_distortion__rho_10_0,2014e5_to_2014e3,log_length_distortion,bottleneck,True,0.2676413215683348,51,74,0.0,0.0,0.07410797215372183,0.11226730187108121,0.07788713617636076,0.12666213626814182,0.2676413215683348,0.06894831581567387,21,0.28378378378378377,53,"{""cost_distribution"":""2014e5_to_2014e3\\log_length_distortion\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\log_length_distortion\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\log_length_distortion\\bottleneck_overview.png""}",2014e5_to_2014e3\log_length_distortion\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\log_length_distortion\report.json,a82b8b1fed935f9d261d8a49eb153cff10a587d83ac57ef1a03764db88d0c196,5.763648077050697
2014e5_to_2014e3__mean_distance_tangent__rho_10_0,2014e5_to_2014e3,mean_distance_tangent,additive,True,8.521050299465983,51,74,0.0,0.0,0.0,0.023437500000000007,0.11514932837116196,0.015625000000000003,1.7046210250274694,0.3635292028355797,48,0.6486486486486487,26,"{""cost_distribution"":""2014e5_to_2014e3\\mean_distance_tangent\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\mean_distance_tangent\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\mean_distance_tangent\\additive_overview.png""}",2014e5_to_2014e3\mean_distance_tangent\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\mean_distance_tangent\report.json,faabd718c162c729e7d8be3a8da3f76b6c7027a3cf5479f276124927c5c107b5,8.521050299465983
2014e5_to_2014e3__mean_distance_tangent__rho_10_0,2014e5_to_2014e3,mean_distance_tangent,bottleneck,True,1.7046210250274694,51,74,0.0,0.015625000000000003,0.2921966844794155,0.4761048768161634,0.4387424637515492,0.7434323330386647,1.7046210250274694,0.4680231415780579,17,0.22972972972972974,57,"{""cost_distribution"":""2014e5_to_2014e3\\mean_distance_tangent\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\mean_distance_tangent\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\mean_distance_tangent\\bottleneck_overview.png""}",2014e5_to_2014e3\mean_distance_tangent\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\mean_distance_tangent\report.json,ba8df31cc926bf97b5838df824f113053a516697276176200ea83def07986e53,32.46694231761464
2014e5_to_2014e3__relative_length_error__rho_10_0,2014e5_to_2014e3,relative_length_error,additive,True,1.8758868395937165,51,74,0.0,0.0,0.0,0.061275199249882784,0.025349822156671843,0.0,0.34782608695652173,0.06336623703800391,56,0.7567567567567568,18,"{""cost_distribution"":""2014e5_to_2014e3\\relative_length_error\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\relative_length_error\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\relative_length_error\\additive_overview.png""}",2014e5_to_2014e3\relative_length_error\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\relative_length_error\report.json,2ebde625c065b0dafa6e7a5256d830f405b4dfe86260c00863dc94d23dcaac85,1.8758868395937167
2014e5_to_2014e3__relative_length_error__rho_10_0,2014e5_to_2014e3,relative_length_error,bottleneck,True,0.23481781376518218,51,74,0.0,0.0,0.07171428571428573,0.11320007455036812,0.07756890784109022,0.13424947145877378,0.23481781376518218,0.07060396623321309,22,0.2972972972972973,52,"{""cost_distribution"":""2014e5_to_2014e3\\relative_length_error\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\relative_length_error\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\relative_length_error\\bottleneck_overview.png""}",2014e5_to_2014e3\relative_length_error\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\relative_length_error\report.json,4615b3234d7137eeb2aa44e1388a61cc6da60474921dd074fe1bcaaa239303ed,5.740099180240677
2014e5_to_2014e3__symmetric_corridor_exceedance__rho_10_0,2014e5_to_2014e3,symmetric_corridor_exceedance,additive,True,0.0002433403717047259,51,74,0.0,0.0,0.0,0.0002433403717047259,3.288383401415215e-06,0.0,0.0002433403717047259,2.8095960097731604e-05,73,0.9864864864864865,1,"{""cost_distribution"":""2014e5_to_2014e3\\symmetric_corridor_exceedance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\symmetric_corridor_exceedance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\symmetric_corridor_exceedance\\additive_overview.png""}",2014e5_to_2014e3\symmetric_corridor_exceedance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\symmetric_corridor_exceedance\report.json,88a7804c6fdb1b40bc9ec76d210b7e80a66eb30446f1d68c0b2ec1137cc834a7,0.0002433403717047259
2014e5_to_2014e3__symmetric_corridor_exceedance__rho_10_0,2014e5_to_2014e3,symmetric_corridor_exceedance,bottleneck,True,0.0002433403717047259,51,74,0.0,0.0,0.0,0.0002433403717047259,3.288383401415215e-06,0.0,0.0002433403717047259,2.8095960097731604e-05,73,0.9864864864864865,1,"{""cost_distribution"":""2014e5_to_2014e3\\symmetric_corridor_exceedance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_2014e3\\symmetric_corridor_exceedance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_2014e3\\symmetric_corridor_exceedance\\bottleneck_overview.png""}",2014e5_to_2014e3\symmetric_corridor_exceedance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_2014e3\symmetric_corridor_exceedance\report.json,88a7804c6fdb1b40bc9ec76d210b7e80a66eb30446f1d68c0b2ec1137cc834a7,0.0002433403717047259
